"","simu","n","p","omega_structure","distribution","zi_type","zi_config","method","criterion","B_rmse","omega_rmse","omega_rmse_diag","omega_rmse_offdiag","omega_rmse_empty","omega_rmse_empty_offdiag","omega_rmse_debiased","pcor_rmse","pcor_rmse_offdiag","pcor_rmse_empty","pcor_rmse_empty_offdiag","sigma_rmse","sigma_rmse_offdiag","sigma_rmse_empty","sigma_rmse_empty_offdiag","cor_rmse","cor_rmse_offdiag","cor_rmse_empty","cor_rmse_empty_offdiag","AUC","AUC.alt","Sigma_AUC","fit_rmse","fallout","recall","precision","f1_score","time"
"77","10","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","StARS_0.9","2.1798","0.0806","0.2952","0.0559","0.0599","0.0611","0.0735","0.0633","0.0646","0.0726","0.0741","0.1704","0.1355","0.1536","0.1568","0.076","0.0775","0.0849","0.0867","0.7449635","0.7459755","0.628536","0.734661363022674","0.021","0.333","0.4","0.364","12.0767951011658"
"78","10","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","BIC","2.1803","0.0845","0.2983","0.0611","0.0599","0.0611","0.0845","0.0726","0.0741","0.0726","0.0741","0.1865","0.1568","0.1536","0.1568","0.0849","0.0867","0.0849","0.0867","0.7449635","0.7459755","0.628536","0.746432036737881","0","0",NA,"0","0.975332975387573"
"79","10","50","25","erdos_renyi","ZIP","species","species_1","hmsc",NA,"2.1773","0.4579","2.0625","0.2028","0.0599","0.0611",NA,"0.0725","0.074","0.0726","0.0741","0.3583","0.347","0.1536","0.1568","0.3359","0.3429","0.0849","0.0867","0.717696",NA,"0.7086","222.5007","0.514","0.833","0.063","0.118","50.1634180545807"
"80","10","50","25","erdos_renyi","ZIP","species","species_1","gllvm",NA,"1.3295","0.0914","0.3455","0.0611","0.0599","0.0611",NA,"0.0726","0.0741","0.0726","0.0741","0.3404","0.2428","0.1536","0.1568","0.695","0.7093","0.0849","0.0867","0.589066",NA,"0.6561165","221.4889","0","0",NA,"0","2.03443598747253"
"81","1","50","25","erdos_renyi","ZIP","species","species_2","PLN","StARS_0.8","1.7191","0.0997","0.4205","0.0546","0.0543","0.0554","0.0943","0.0825","0.0842","0.0825","0.0842","1.0425","0.3211","0.2182","0.2227","0.0924","0.0944","0.0934","0.0953","0.7738315","0.8153445","0.694899","0.512700852887429","0.07","0.385","0.2","0.263","7.95526790618896"
"82","1","50","25","erdos_renyi","ZIP","species","species_2","PLN","StARS_0.9","1.7191","0.1003","0.4222","0.0553","0.0543","0.0554","0.0966","0.084","0.0857","0.0825","0.0842","1.0357","0.2975","0.2182","0.2227","0.0945","0.0964","0.0934","0.0953","0.7738315","0.8153445","0.694899","0.516493019407145","0.042","0.231","0.2","0.214","7.95526790618896"
"83","1","50","25","erdos_renyi","ZIP","species","species_2","PLN","BIC","1.7192","0.1007","0.4238","0.0554","0.0543","0.0554","0.1007","0.0825","0.0842","0.0825","0.0842","1.0173","0.2227","0.2182","0.2227","0.0934","0.0953","0.0934","0.0953","0.7738315","0.8153445","0.694899","0.517694402103952","0","0",NA,"0","0.311146020889282"
"84","1","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","StARS_0.8","2.1022","0.0596","0.1844","0.0478","0.0543","0.0554","0.0554","0.0683","0.0697","0.0825","0.0842","0.212","0.1918","0.2182","0.2227","0.0791","0.0807","0.0934","0.0953","0.807493","0.8241685","0.709058","0.650478208932769","0.042","0.692","0.429","0.529","18.8119721412659"
"85","1","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","StARS_0.9","2.103","0.0623","0.1888","0.0506","0.0543","0.0554","0.0556","0.0731","0.0746","0.0825","0.0842","0.2211","0.2023","0.2182","0.2227","0.0841","0.0859","0.0934","0.0953","0.807493","0.8241685","0.709058","0.65330090968314","0.021","0.462","0.5","0.48","18.8119721412659"
"86","1","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","BIC","2.1089","0.0667","0.1937","0.0554","0.0543","0.0554","0.0667","0.0825","0.0842","0.0825","0.0842","0.2386","0.2227","0.2182","0.2227","0.0934","0.0953","0.0934","0.0953","0.807493","0.8241685","0.709058","0.661716492762499","0","0",NA,"0","2.08623313903809"
"87","1","50","25","erdos_renyi","ZIP","species","species_2","hmsc",NA,"2.0861","0.0532","0.0423","0.0536","0.0543","0.0554",NA,"0.08","0.0816","0.0825","0.0842","0.3352","0.2691","0.2182","0.2227","0.1981","0.2022","0.0934","0.0953","0.4929635",NA,"0.4845","213.4008","0.017","0.077","0.167","0.105","66.6964800357819"
"88","1","50","25","erdos_renyi","ZIP","species","species_2","gllvm",NA,"1.3049","0.0959","0.3952","0.0554","0.0543","0.0554",NA,"0.0825","0.0842","0.0825","0.0842","0.5941","0.5283","0.2182","0.2227","0.6704","0.6842","0.0934","0.0953","0.518299",NA,"0.4493485","247.052","0","0",NA,"0","1.88847708702087"
"89","2","50","25","erdos_renyi","ZIP","species","species_2","PLN","StARS_0.8","1.8827","0.1498","0.6557","0.074","0.073","0.0745","0.1439","0.0805","0.0821","0.0804","0.082","0.9759","0.2583","0.2085","0.2128","0.1183","0.1208","0.1188","0.1212","0.7055165","0.701915","0.408921","0.525757074308906","0.065","0.182","0.182","0.182","7.80408906936646"
"90","2","50","25","erdos_renyi","ZIP","species","species_2","PLN","StARS_0.9","1.8828","0.1503","0.6567","0.0745","0.073","0.0745","0.1488","0.0811","0.0828","0.0804","0.082","0.9708","0.2377","0.2085","0.2128","0.1193","0.1218","0.1188","0.1212","0.7055165","0.701915","0.408921","0.526549589757564","0.032","0.045","0.1","0.063","7.80408906936646"
"91","2","50","25","erdos_renyi","ZIP","species","species_2","PLN","BIC","1.8828","0.1503","0.6572","0.0745","0.073","0.0745","0.1503","0.0804","0.082","0.0804","0.082","0.9652","0.2128","0.2085","0.2128","0.1188","0.1212","0.1188","0.1212","0.7055165","0.701915","0.408921","0.529108010013779","0","0",NA,"0","0.351731061935425"
"92","2","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","StARS_0.8","2.1797","0.0864","0.3082","0.0618","0.073","0.0745","0.0861","0.0658","0.0671","0.0804","0.082","0.1951","0.1588","0.2085","0.2128","0.089","0.0908","0.1188","0.1212","0.8025555","0.7618635","0.537648","0.701709463971918","0.076","0.636","0.4","0.491","19.1395950317383"
"93","2","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","StARS_0.9","2.1849","0.0957","0.3373","0.0693","0.073","0.0745","0.0867","0.073","0.0745","0.0804","0.082","0.2209","0.1924","0.2085","0.2128","0.1089","0.1111","0.1188","0.1212","0.8025555","0.7618635","0.537648","0.72656485026849","0.025","0.318","0.5","0.389","19.1395950317383"
"94","2","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","BIC","2.1851","0.098","0.3431","0.0714","0.073","0.0745","0.0902","0.0755","0.077","0.0804","0.082","0.2284","0.2013","0.2085","0.2128","0.1135","0.1159","0.1188","0.1212","0.8025555","0.7618635","0.537648","0.731567088479052","0.007","0.182","0.667","0.286","1.93140697479248"
"95","2","50","25","erdos_renyi","ZIP","species","species_2","hmsc",NA,"2.2167","1.0989","4.9741","0.4764","0.073","0.0745",NA,"0.0771","0.0787","0.0804","0.082","0.3803","0.3701","0.2085","0.2128","0.3705","0.3781","0.1188","0.1212","0.628696",NA,"0.4627","192.6338","0.619","0.773","0.09","0.161","65.0327060222626"
"96","2","50","25","erdos_renyi","ZIP","species","species_2","gllvm",NA,"1.3185","0.1042","0.372","0.0745","0.073","0.0745",NA,"0.0804","0.082","0.0804","0.082","0.373","0.3105","0.2085","0.2128","0.6675","0.6812","0.1188","0.1212","0.6236945",NA,"0.588679","209.7075","0","0",NA,"0","2.98638010025024"
"97","3","50","25","erdos_renyi","ZIP","species","species_2","PLN","StARS_0.8","1.7834","0.1529","0.6343","0.0871","0.0859","0.0876","0.1477","0.0976","0.0996","0.0971","0.0991","0.9644","0.3082","0.2595","0.2649","0.1344","0.1372","0.1355","0.1383","0.544725","0.54305","0.5590585","0.520719482655269","0.093","0.15","0.103","0.122","9.12773394584656"
"98","3","50","25","erdos_renyi","ZIP","species","species_2","PLN","StARS_0.9","1.7835","0.1537","0.6374","0.0876","0.0859","0.0876","0.1524","0.0973","0.0993","0.0971","0.0991","0.9531","0.2693","0.2595","0.2649","0.1356","0.1384","0.1355","0.1383","0.544725","0.54305","0.5590585","0.518425620299921","0.021","0","0","0","9.12773394584656"
"99","3","50","25","erdos_renyi","ZIP","species","species_2","PLN","BIC","1.7835","0.1537","0.6376","0.0876","0.0859","0.0876","0.1537","0.0971","0.0991","0.0971","0.0991","0.9519","0.2649","0.2595","0.2649","0.1355","0.1383","0.1355","0.1383","0.544725","0.54305","0.5590585","0.526318224445144","0","0",NA,"0","0.407715082168579"
"100","3","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","StARS_0.8","2.2551","0.0983","0.2883","0.0812","0.0859","0.0876","0.1017","0.0874","0.0892","0.0971","0.0991","0.2408","0.2334","0.2595","0.2649","0.1209","0.1234","0.1355","0.1383","0.754425","0.7396","0.567523","0.706518395022344","0.089","0.4","0.242","0.302","16.8712909221649"
"101","3","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","StARS_0.9","2.2571","0.1037","0.3009","0.0861","0.0859","0.0876","0.0983","0.0944","0.0964","0.0971","0.0991","0.264","0.2583","0.2595","0.2649","0.1326","0.1353","0.1355","0.1383","0.754425","0.7396","0.567523","0.728083770496355","0.011","0.15","0.5","0.231","16.8712909221649"
"102","3","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","BIC","2.2573","0.105","0.3026","0.0876","0.0859","0.0876","0.105","0.0971","0.0991","0.0971","0.0991","0.2701","0.2649","0.2595","0.2649","0.1355","0.1383","0.1355","0.1383","0.754425","0.7396","0.567523","0.72849176842122","0","0",NA,"0","1.71915578842163"
"103","3","50","25","erdos_renyi","ZIP","species","species_2","hmsc",NA,"2.2156","0.3476","1.5343","0.1667","0.0859","0.0876",NA,"0.0944","0.0964","0.0971","0.0991","0.3638","0.3362","0.2595","0.2649","0.2984","0.3045","0.1355","0.1383","0.635375",NA,"0.7164","206.842","0.425","0.6","0.092","0.159","66.7815477848053"
"104","3","50","25","erdos_renyi","ZIP","species","species_2","gllvm",NA,"1.3567","0.1179","0.404","0.0876","0.0859","0.0876",NA,"0.0971","0.0991","0.0971","0.0991","0.3958","0.3112","0.2595","0.2649","0.6497","0.6631","0.1355","0.1383","0.68855",NA,"0.70375","211.2693","0","0",NA,"0","2.55798101425171"
"105","4","50","25","erdos_renyi","ZIP","species","species_2","PLN","StARS_0.8","1.9516","0.1446","0.6579","0.0612","0.0598","0.061","0.1392","0.0692","0.0707","0.0642","0.0655","1.2172","0.2846","0.1787","0.1824","0.1069","0.1091","0.103","0.1051","0.584041","0.5547745","0.5665645","0.553251793585442","0.085","0.25","0.143","0.182","9.09866714477539"
"106","4","50","25","erdos_renyi","ZIP","species","species_2","PLN","StARS_0.9","1.9516","0.145","0.6606","0.0611","0.0598","0.061","0.1437","0.0647","0.066","0.0642","0.0655","1.2011","0.2013","0.1787","0.1824","0.1034","0.1055","0.103","0.1051","0.584041","0.5547745","0.5665645","0.553969041257234","0.021","0.062","0.143","0.087","9.09866714477539"
"107","4","50","25","erdos_renyi","ZIP","species","species_2","PLN","BIC","1.9515","0.1451","0.6608","0.061","0.0598","0.061","0.1451","0.0642","0.0655","0.0642","0.0655","1.1982","0.1824","0.1787","0.1824","0.103","0.1051","0.103","0.1051","0.584041","0.5547745","0.5665645","0.554146809695008","0","0",NA,"0","0.288710117340088"
"108","4","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","StARS_0.8","2.1301","0.0805","0.2873","0.0576","0.0598","0.061","0.0832","0.0596","0.0608","0.0642","0.0655","0.1839","0.1626","0.1787","0.1824","0.0932","0.0951","0.103","0.1051","0.7103365","0.7278105","0.6081455","0.758981690469333","0.07","0.312","0.2","0.244","16.8051810264587"
"109","4","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","StARS_0.9","2.13","0.0819","0.2952","0.058","0.0598","0.061","0.0793","0.0594","0.0606","0.0642","0.0655","0.1893","0.1688","0.1787","0.1824","0.0962","0.0982","0.103","0.1051","0.7103365","0.7278105","0.6081455","0.761210472004762","0.028","0.25","0.333","0.286","16.8051810264587"
"110","4","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","BIC","2.1231","0.0848","0.3005","0.061","0.0598","0.061","0.0848","0.0642","0.0655","0.0642","0.0655","0.2007","0.1824","0.1787","0.1824","0.103","0.1051","0.103","0.1051","0.7103365","0.7278105","0.6081455","0.772290154473015","0","0",NA,"0","1.87427997589111"
"111","4","50","25","erdos_renyi","ZIP","species","species_2","hmsc",NA,"2.0695","1.4982","6.8493","0.6192","0.0598","0.061",NA,"0.0712","0.0727","0.0642","0.0655","0.4928","0.4943","0.1787","0.1824","0.495","0.5052","0.103","0.1051","0.735138",NA,"0.7105","173.6081","0.651","0.812","0.066","0.121","63.2014770507812"
"112","4","50","25","erdos_renyi","ZIP","species","species_2","gllvm",NA,"1.3706","0.0855","0.3057","0.061","0.0598","0.061",NA,"0.0642","0.0655","0.0642","0.0655","0.3392","0.2853","0.1787","0.1824","0.699","0.7134","0.103","0.1051","0.6441545",NA,"0.668684","180.8672","0","0",NA,"0","2.53743696212769"
"113","5","50","25","erdos_renyi","ZIP","species","species_2","PLN","StARS_0.8","2.1596","0.1306","0.5656","0.0666","0.065","0.0664","0.1273","0.0824","0.0841","0.0785","0.0801","0.9596","0.2523","0.1695","0.173","0.0971","0.0991","0.0959","0.0979","0.6188215","0.646045","0.6045475","0.555462456210137","0.088","0.059","0.038","0.047","7.16768193244934"
"114","5","50","25","erdos_renyi","ZIP","species","species_2","PLN","StARS_0.9","2.1596","0.1308","0.5672","0.0664","0.065","0.0664","0.1304","0.0795","0.0811","0.0785","0.0801","0.9456","0.1903","0.1695","0.173","0.095","0.0969","0.0959","0.0979","0.6188215","0.646045","0.6045475","0.558342087601839","0.007","0.059","0.333","0.1","7.16768193244934"
"115","5","50","25","erdos_renyi","ZIP","species","species_2","PLN","BIC","2.1596","0.1308","0.5674","0.0664","0.065","0.0664","0.1305","0.0789","0.0805","0.0785","0.0801","0.9432","0.1772","0.1695","0.173","0.0949","0.0969","0.0959","0.0979","0.6188215","0.646045","0.6045475","0.558058517126798","0.004","0","0","0","0.263436079025269"
"116","5","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","StARS_0.8","2.3467","0.0856","0.2959","0.0631","0.065","0.0664","0.0815","0.0746","0.0762","0.0785","0.0801","0.1857","0.1658","0.1695","0.173","0.0911","0.093","0.0959","0.0979","0.80165","0.761017","0.694155","0.716733240236056","0.057","0.471","0.333","0.39","19.3266780376434"
"117","5","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","StARS_0.9","2.3474","0.0881","0.3017","0.0655","0.065","0.0664","0.0837","0.0776","0.0792","0.0785","0.0801","0.1895","0.1711","0.1695","0.173","0.0946","0.0965","0.0959","0.0979","0.80165","0.761017","0.694155","0.723090721826165","0.035","0.235","0.286","0.258","19.3266780376434"
"118","5","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","BIC","2.3489","0.089","0.3038","0.0664","0.065","0.0664","0.089","0.0785","0.0801","0.0785","0.0801","0.1903","0.173","0.1695","0.173","0.0959","0.0979","0.0959","0.0979","0.80165","0.761017","0.694155","0.730463827053979","0","0",NA,"0","1.64011597633362"
"119","5","50","25","erdos_renyi","ZIP","species","species_2","hmsc",NA,"2.2908","0.0693","0.1023","0.0676","0.065","0.0664",NA,"0.0802","0.0818","0.0785","0.0801","0.2433","0.218","0.1695","0.173","0.169","0.1725","0.0959","0.0979","0.5470165",NA,"0.469","196.3023","0.025","0","0","0","64.3119688034058"
"120","5","50","25","erdos_renyi","ZIP","species","species_2","gllvm",NA,"1.5049","0.0957","0.3509","0.0664","0.065","0.0664",NA,"0.0785","0.0801","0.0785","0.0801","0.4098","0.3398","0.1695","0.173","0.6761","0.6901","0.0959","0.0979","0.638754",NA,"0.6888065","215.7238","0","0",NA,"0","3.38925886154175"
"121","6","50","25","erdos_renyi","ZIP","species","species_2","PLN","StARS_0.8","1.8117","0.1011","0.4715","0.0371","0.0363","0.037","0.0983","0.0555","0.0566","0.0518","0.0529","1.0701","0.2383","0.1178","0.1203","0.0655","0.0668","0.0621","0.0634","0.386246","0.4082135","0.4095015","0.519931083240818","0.062","0","0","0","8.17917895317078"
"122","6","50","25","erdos_renyi","ZIP","species","species_2","PLN","StARS_0.9","1.8117","0.1012","0.4724","0.0371","0.0363","0.037","0.1004","0.0535","0.0546","0.0518","0.0529","1.0606","0.1889","0.1178","0.1203","0.0635","0.0648","0.0621","0.0634","0.386246","0.4082135","0.4095015","0.520130627065116","0.024","0","0","0","8.17917895317078"
"123","6","50","25","erdos_renyi","ZIP","species","species_2","PLN","BIC","1.8117","0.1013","0.473","0.037","0.0363","0.037","0.1013","0.0518","0.0529","0.0518","0.0529","1.0509","0.1203","0.1178","0.1203","0.0621","0.0634","0.0621","0.0634","0.386246","0.4082135","0.4095015","0.521662923640161","0","0",NA,"0","0.366981029510498"
"124","6","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","StARS_0.8","2.1964","0.0571","0.2062","0.0403","0.0363","0.037","0.09","0.0542","0.0553","0.0518","0.0529","0.139","0.1179","0.1178","0.1203","0.0634","0.0648","0.0621","0.0634","0.715255","0.625124","0.537097","0.724768908558887","0.089","0.222","0.071","0.108","18.8111190795898"
"125","6","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","StARS_0.9","2.196","0.0548","0.2032","0.0375","0.0363","0.037","0.0764","0.0518","0.0528","0.0518","0.0529","0.1386","0.1178","0.1178","0.1203","0.0617","0.063","0.0621","0.0634","0.715255","0.625124","0.537097","0.73671989482826","0.034","0.222","0.167","0.19","18.8111190795898"
"126","6","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","BIC","2.195","0.0544","0.2028","0.037","0.0363","0.037","0.0544","0.0518","0.0529","0.0518","0.0529","0.1409","0.1203","0.1178","0.1203","0.0621","0.0634","0.0621","0.0634","0.715255","0.625124","0.537097","0.74805802683011","0","0",NA,"0","1.72042608261108"
"127","6","50","25","erdos_renyi","ZIP","species","species_2","hmsc",NA,"2.1286","0.0791","0.2755","0.0579","0.0363","0.037",NA,"0.0639","0.0652","0.0518","0.0529","0.3475","0.3319","0.1178","0.1203","0.3114","0.3178","0.0621","0.0634","0.5190135",NA,"0.4212","198.9923","0.258","0","0","0","67.5258028507233"
"128","6","50","25","erdos_renyi","ZIP","species","species_2","gllvm",NA,"1.4093","0.0627","0.2557","0.037","0.0363","0.037",NA,"0.0518","0.0529","0.0518","0.0529","0.4373","0.3708","0.1178","0.1203","0.6816","0.6956","0.0621","0.0634","0.461542",NA,"0.440873","200.7981","0","0",NA,"0","1.96917581558228"
"129","7","50","25","erdos_renyi","ZIP","species","species_2","PLN","StARS_0.8","1.7821","0.1269","0.5557","0.0624","0.0612","0.0624","0.1259","0.081","0.0826","0.0801","0.0817","1.1456","0.2478","0.2104","0.2147","0.0966","0.0986","0.0961","0.0981","0.510499","0.5288935","0.5911395","0.478497068806017","0.031","0","0","0","6.11225390434265"
"130","7","50","25","erdos_renyi","ZIP","species","species_2","PLN","StARS_0.9","1.7821","0.1269","0.556","0.0624","0.0612","0.0624","0.1266","0.0804","0.0821","0.0801","0.0817","1.1417","0.2289","0.2104","0.2147","0.0963","0.0983","0.0961","0.0981","0.510499","0.5288935","0.5911395","0.478332465047968","0.01","0","0","0","6.11225390434265"
"131","7","50","25","erdos_renyi","ZIP","species","species_2","PLN","BIC","1.7822","0.1269","0.5561","0.0624","0.0612","0.0624","0.1269","0.0801","0.0817","0.0801","0.0817","1.139","0.2147","0.2104","0.2147","0.0961","0.0981","0.0961","0.0981","0.510499","0.5288935","0.5911395","0.482729300350255","0","0",NA,"0","0.419980049133301"
"132","7","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","StARS_0.8","2.1302","0.0732","0.2911","0.0454","0.0612","0.0624","0.074","0.0525","0.0536","0.0801","0.0817","0.1762","0.1502","0.2104","0.2147","0.0667","0.068","0.0961","0.0981","0.870995","0.8331705","0.641456","0.718486448175644","0.073","0.692","0.3","0.419","9.11144804954529"
"133","7","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","StARS_0.9","2.1235","0.0811","0.2994","0.0559","0.0612","0.0624","0.07","0.0682","0.0696","0.0801","0.0817","0.2072","0.1869","0.2104","0.2147","0.0844","0.0862","0.0961","0.0981","0.870995","0.8331705","0.641456","0.731407068331866","0","0.462","1","0.632","9.11144804954529"
"134","7","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","BIC","2.1171","0.0859","0.3013","0.0624","0.0612","0.0624","0.0859","0.0801","0.0817","0.0801","0.0817","0.2316","0.2147","0.2104","0.2147","0.0961","0.0981","0.0961","0.0981","0.870995","0.8331705","0.641456","0.740685360100012","0","0",NA,"0","0.73076605796814"
"135","7","50","25","erdos_renyi","ZIP","species","species_2","hmsc",NA,"2.1211","0.2102","0.9215","0.1032","0.0612","0.0624",NA,"0.0776","0.0792","0.0801","0.0817","0.3343","0.2951","0.2104","0.2147","0.2743","0.2799","0.0961","0.0981","0.6425145",NA,"0.7134","200.3644","0.362","0.462","0.055","0.098","52.9204289913177"
"136","7","50","25","erdos_renyi","ZIP","species","species_2","gllvm",NA,"1.3542","0.0979","0.3823","0.0624","0.0612","0.0624",NA,"0.0801","0.0817","0.0801","0.0817","0.4861","0.4184","0.2104","0.2147","0.6769","0.6909","0.0961","0.0981","0.584213",NA,"0.5509315","211.4829","0","0",NA,"0","2.04566478729248"
"137","8","50","25","erdos_renyi","ZIP","species","species_2","PLN","StARS_0.8","1.6018","0.1633","0.702","0.0852","0.0834","0.0851","0.1604","0.0909","0.0928","0.0886","0.0905","1.2679","0.3853","0.2876","0.2935","0.1409","0.1438","0.1378","0.1406","0.57015","0.54155","0.5385535","0.524757116035312","0.064","0.05","0.053","0.051","4.79743099212646"
"138","8","50","25","erdos_renyi","ZIP","species","species_2","PLN","StARS_0.9","1.6019","0.1635","0.703","0.0851","0.0834","0.0851","0.1617","0.0895","0.0914","0.0886","0.0905","1.2568","0.3455","0.2876","0.2935","0.1395","0.1424","0.1378","0.1406","0.57015","0.54155","0.5385535","0.519703907020515","0.046","0","0","0","4.79743099212646"
"139","8","50","25","erdos_renyi","ZIP","species","species_2","PLN","BIC","1.602","0.1636","0.7035","0.0851","0.0834","0.0851","0.1636","0.0886","0.0905","0.0886","0.0905","1.244","0.2935","0.2876","0.2935","0.1378","0.1406","0.1378","0.1406","0.57015","0.54155","0.5385535","0.527168436133448","0","0",NA,"0","0.375204086303711"
"140","8","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","StARS_0.8","2.1134","0.1014","0.3658","0.0717","0.0834","0.0851","0.0968","0.0717","0.0732","0.0886","0.0905","0.2834","0.2623","0.2876","0.2935","0.1191","0.1216","0.1378","0.1406","0.778775","0.6968","0.5386595","0.785656754513607","0.071","0.6","0.375","0.462","8.90719795227051"
"141","8","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","StARS_0.9","2.1156","0.1103","0.372","0.0831","0.0834","0.0851","0.0982","0.0856","0.0873","0.0886","0.0905","0.3067","0.2883","0.2876","0.2935","0.1349","0.1376","0.1378","0.1406","0.778775","0.6968","0.5386595","0.807474375384106","0.011","0.35","0.7","0.467","8.90719795227051"
"142","8","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","BIC","2.1158","0.1117","0.3714","0.0851","0.0834","0.0851","0.1117","0.0886","0.0905","0.0886","0.0905","0.3114","0.2935","0.2876","0.2935","0.1378","0.1406","0.1378","0.1406","0.778775","0.6968","0.5386595","0.81276671297639","0","0",NA,"0","0.757138967514038"
"143","8","50","25","erdos_renyi","ZIP","species","species_2","hmsc",NA,"2.1503","0.1705","0.6835","0.1041","0.0834","0.0851",NA,"0.0862","0.088","0.0886","0.0905","0.3861","0.3579","0.2876","0.2935","0.2834","0.2892","0.1378","0.1406","0.634025",NA,"0.5234","198.3591","0.3","0.45","0.097","0.159","54.2895441055298"
"144","8","50","25","erdos_renyi","ZIP","species","species_2","gllvm",NA,"1.4534","0.1638","0.7046","0.0851","0.0834","0.0851",NA,"0.0886","0.0905","0.0886","0.0905","0.7004","0.5346","0.2876","0.2935","0.7021","0.7165","0.1378","0.1406","0.554325",NA,"0.597858","219.8754","0","0",NA,"0","3.21187996864319"
"145","9","50","25","erdos_renyi","ZIP","species","species_2","PLN","StARS_0.8","1.4564","0.1446","0.6415","0.0682","0.0671","0.0685","0.1395","0.0751","0.0766","0.0746","0.0761","0.9132","0.2131","0.1749","0.1785","0.0936","0.0955","0.0933","0.0953","0.5113675","0.5297425","0.4948585","0.52369342068621","0.053","0.125","0.118","0.121","6.8508288860321"
"146","9","50","25","erdos_renyi","ZIP","species","species_2","PLN","StARS_0.9","1.4564","0.1449","0.642","0.0685","0.0671","0.0685","0.1442","0.0751","0.0766","0.0746","0.0761","0.9094","0.1957","0.1749","0.1785","0.0938","0.0957","0.0933","0.0953","0.5113675","0.5297425","0.4948585","0.52363484657327","0.018","0","0","0","6.8508288860321"
"147","9","50","25","erdos_renyi","ZIP","species","species_2","PLN","BIC","1.4566","0.1449","0.6423","0.0685","0.0671","0.0685","0.1449","0.0746","0.0761","0.0746","0.0761","0.9058","0.1785","0.1749","0.1785","0.0933","0.0953","0.0933","0.0953","0.5113675","0.5297425","0.4948585","0.534202016964707","0","0",NA,"0","0.244401931762695"
"148","9","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","StARS_0.8","1.801","0.081","0.2789","0.06","0.0671","0.0685","0.0736","0.0617","0.0629","0.0746","0.0761","0.1664","0.1413","0.1749","0.1785","0.0783","0.0799","0.0933","0.0953","0.807616","0.799282","0.618215","0.70766908314453","0.056","0.375","0.273","0.316","8.57249188423157"
"149","9","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","StARS_0.9","1.8009","0.0837","0.2851","0.0626","0.0671","0.0685","0.0752","0.0648","0.0661","0.0746","0.0761","0.1734","0.1499","0.1749","0.1785","0.0822","0.0839","0.0933","0.0953","0.807616","0.799282","0.618215","0.71368446520728","0.011","0.25","0.571","0.348","8.57249188423157"
"150","9","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","BIC","1.8008","0.0859","0.2892","0.0648","0.0671","0.0685","0.0744","0.068","0.0694","0.0746","0.0761","0.1811","0.1591","0.1749","0.1785","0.086","0.0878","0.0933","0.0953","0.807616","0.799282","0.618215","0.714978936624754","0","0.188","1","0.316","0.648397922515869"
"151","9","50","25","erdos_renyi","ZIP","species","species_2","hmsc",NA,"1.808","0.7997","3.6856","0.3166","0.0671","0.0685",NA,"0.0757","0.0773","0.0746","0.0761","0.4453","0.4399","0.1749","0.1785","0.4256","0.4343","0.0933","0.0953","0.566866",NA,"0.5735","227.6605","0.592","0.688","0.061","0.113","53.4267721176147"
"152","9","50","25","erdos_renyi","ZIP","species","species_2","gllvm",NA,"1.0589","0.1104","0.4382","0.0685","0.0671","0.0685",NA,"0.0746","0.0761","0.0746","0.0761","0.3786","0.325","0.1749","0.1785","0.6633","0.677","0.0933","0.0953","0.7147315",NA,"0.724463","241.2331","0","0",NA,"0","2.09162998199463"
"153","10","50","25","erdos_renyi","ZIP","species","species_2","PLN","StARS_0.8","1.65","0.1128","0.48","0.0604","0.0592","0.0604","0.1099","0.0855","0.0872","0.0835","0.0852","1.1018","0.2424","0.1789","0.1826","0.0916","0.0935","0.09","0.0919","0.4727395","0.4875125","0.560268","0.49713078663791","0.088","0","0","0","6.42080807685852"
