"","simu","n","p","omega_structure","distribution","zi_type","zi_config","method","criterion","B_rmse","omega_rmse","omega_rmse_diag","omega_rmse_offdiag","omega_rmse_empty","omega_rmse_empty_offdiag","omega_rmse_debiased","pcor_rmse","pcor_rmse_offdiag","pcor_rmse_empty","pcor_rmse_empty_offdiag","sigma_rmse","sigma_rmse_offdiag","sigma_rmse_empty","sigma_rmse_empty_offdiag","cor_rmse","cor_rmse_offdiag","cor_rmse_empty","cor_rmse_empty_offdiag","AUC","AUC.alt","Sigma_AUC","fit_rmse","fallout","recall","precision","f1_score","time"
"76","10","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","StARS_0.8","0.6641","0.0947","0.3626","0.0621","0.0641","0.0654","0.0893","0.0757","0.0773","0.0811","0.0828","0.1937","0.1649","0.1762","0.1798","0.0871","0.0889","0.0944","0.0963","0.6303855","0.633717","0.5408225","0.72974638259328","0.035","0.222","0.286","0.25","7.25334906578064"
"77","10","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","StARS_0.9","0.663","0.0963","0.364","0.0643","0.0641","0.0654","0.0924","0.0791","0.0807","0.0811","0.0828","0.2001","0.174","0.1762","0.1798","0.0916","0.0935","0.0944","0.0963","0.6303855","0.633717","0.5408225","0.733675304248872","0.007","0.111","0.5","0.182","7.25334906578064"
"78","10","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","BIC","0.6622","0.097","0.364","0.0654","0.0641","0.0654","0.097","0.0811","0.0828","0.0811","0.0828","0.2041","0.1798","0.1762","0.1798","0.0944","0.0963","0.0944","0.0963","0.6303855","0.633717","0.5408225","0.738459337699308","0","0",NA,"0","0.831037044525146"
"79","10","50","25","erdos_renyi","negative.binomial","species","species_1","hmsc",NA,"0.4732","0.1552","0.6211","0.0949","0.0641","0.0654",NA,"0.0856","0.0874","0.0811","0.0828","0.3506","0.3301","0.1762","0.1798","0.3047","0.311","0.0944","0.0963","0.5592655",NA,"0.4511","57.328","0.323","0.278","0.052","0.088","46.9107329845428"
"80","10","50","25","erdos_renyi","negative.binomial","species","species_1","gllvm",NA,"0.7814","0.0833","0.2825","0.0625","0.0641","0.0654",NA,"0.0756","0.0772","0.0811","0.0828","0.3283","0.3213","0.1762","0.1798","0.1893","0.1932","0.0944","0.0963","0.5865575",NA,"0.5695885","72.8085","0.06","0.278","0.227","0.25","1.58030796051025"
"81","1","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","StARS_0.8","0.7754","0.1116","0.4411","0.0697","0.0694","0.0709","0.1074","0.0869","0.0887","0.0884","0.0902","0.5073","0.2038","0.1796","0.1833","0.0953","0.0973","0.0964","0.0984","0.64918","0.648021","0.5149185","0.567659260009064","0.064","0.059","0.053","0.056","12.669135093689"
"82","1","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","StARS_0.9","0.7627","0.112","0.442","0.0701","0.0694","0.0709","0.1088","0.0862","0.0879","0.0884","0.0902","0.4847","0.1784","0.1796","0.1833","0.0943","0.0962","0.0964","0.0984","0.64918","0.648021","0.5149185","0.579670193766478","0.025","0.059","0.125","0.08","12.669135093689"
"83","1","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","BIC","0.7624","0.1126","0.443","0.0709","0.0694","0.0709","0.1126","0.0884","0.0902","0.0884","0.0902","0.4864","0.1833","0.1796","0.1833","0.0964","0.0984","0.0964","0.0984","0.64918","0.648021","0.5149185","0.580025030799255","0","0",NA,"0","0.699620008468628"
"84","1","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","StARS_0.8","0.7383","0.0925","0.3354","0.0649","0.0694","0.0709","0.0968","0.0816","0.0833","0.0884","0.0902","0.2324","0.1851","0.1796","0.1833","0.0928","0.0947","0.0964","0.0984","0.6737695","0.6000975","0.5062755","0.697164648602971","0.092","0.118","0.071","0.089","12.0235970020294"
"85","1","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","StARS_0.9","0.7367","0.0933","0.3418","0.0648","0.0694","0.0709","0.092","0.0797","0.0813","0.0884","0.0902","0.2226","0.1728","0.1796","0.1833","0.0894","0.0913","0.0964","0.0984","0.6737695","0.6000975","0.5062755","0.704857639989823","0.049","0.118","0.125","0.121","12.0235970020294"
"86","1","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","BIC","0.735","0.096","0.35","0.067","0.0694","0.0709","0.0922","0.0808","0.0824","0.0884","0.0902","0.2105","0.1625","0.1796","0.1833","0.0895","0.0913","0.0964","0.0984","0.6737695","0.6000975","0.5062755","0.714788912344515","0.004","0.059","0.5","0.105","1.27621507644653"
"87","1","50","25","erdos_renyi","negative.binomial","species","species_2","hmsc",NA,"0.6338","0.2909","1.2962","0.1346","0.0694","0.0709",NA,"0.0911","0.093","0.0884","0.0902","0.4043","0.3852","0.1796","0.1833","0.3591","0.3665","0.0964","0.0984","0.4138665",NA,"0.35","56.5855","0.47","0.294","0.036","0.065","64.1427850723267"
"88","1","50","25","erdos_renyi","negative.binomial","species","species_2","gllvm",NA,"0.8319","0.0956","0.3358","0.0694","0.0694","0.0709",NA,"0.0854","0.0871","0.0884","0.0902","0.3487","0.3459","0.1796","0.1833","0.1925","0.1965","0.0964","0.0984","0.6574045",NA,"0.5821785","71.3863","0.028","0.059","0.111","0.077","1.43006300926208"
"89","2","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","StARS_0.8","0.838","0.1282","0.525","0.075","0.0756","0.0771","0.121","0.0797","0.0813","0.0867","0.0885","0.5947","0.237","0.2361","0.2409","0.1005","0.1026","0.1078","0.11","0.6824025","0.644104","0.5521205","0.572842032466866","0.076","0.364","0.276","0.314","10.8294270038605"
"90","2","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","StARS_0.9","0.838","0.1293","0.5277","0.0763","0.0756","0.0771","0.1271","0.0824","0.0841","0.0867","0.0885","0.5887","0.2211","0.2361","0.2409","0.1033","0.1054","0.1078","0.11","0.6824025","0.644104","0.5521205","0.573273690420912","0.022","0.091","0.25","0.133","10.8294270038605"
"91","2","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","BIC","0.8372","0.13","0.5287","0.0771","0.0756","0.0771","0.13","0.0867","0.0885","0.0867","0.0885","0.596","0.2409","0.2361","0.2409","0.1078","0.11","0.1078","0.11","0.6824025","0.644104","0.5521205","0.570037671630298","0","0",NA,"0","0.580112934112549"
"92","2","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","StARS_0.8","0.8826","0.1585","0.7122","0.0708","0.0756","0.0771","0.1596","0.0757","0.0773","0.0867","0.0885","0.2283","0.196","0.2361","0.2409","0.093","0.0949","0.1078","0.11","0.67346","0.6881555","0.581518","0.718420115198782","0.097","0.318","0.206","0.25","11.4493308067322"
"93","2","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","StARS_0.9","0.9206","0.1594","0.7105","0.0738","0.0756","0.0771","0.1585","0.0794","0.081","0.0867","0.0885","0.2446","0.2171","0.2361","0.2409","0.0999","0.1019","0.1078","0.11","0.67346","0.6881555","0.581518","0.73016132274889","0.025","0.136","0.3","0.187","11.4493308067322"
"94","2","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","BIC","0.9499","0.1573","0.6898","0.0771","0.0756","0.0771","0.1573","0.0867","0.0885","0.0867","0.0885","0.2647","0.2409","0.2361","0.2409","0.1078","0.11","0.1078","0.11","0.67346","0.6881555","0.581518","0.735489465503581","0","0",NA,"0","1.462073802948"
"95","2","50","25","erdos_renyi","negative.binomial","species","species_2","hmsc",NA,"0.5845","0.0828","0.15","0.0787","0.0756","0.0771",NA,"0.0889","0.0908","0.0867","0.0885","0.3431","0.3095","0.2361","0.2409","0.231","0.2358","0.1078","0.11","0.5408425",NA,"0.6596","61.1213","0.065","0.045","0.053","0.049","62.6466410160065"
"96","2","50","25","erdos_renyi","negative.binomial","species","species_2","gllvm",NA,"0.7929","0.119","0.4678","0.075","0.0756","0.0771",NA,"0.0805","0.0821","0.0867","0.0885","0.4601","0.4445","0.2361","0.2409","0.2152","0.2196","0.1078","0.11","0.6825215",NA,"0.623883","122.7472","0.032","0.091","0.182","0.121","1.18775391578674"
"97","3","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","StARS_0.8","1.1571","0.1211","0.5022","0.0691","0.0677","0.0691","0.1189","0.0852","0.087","0.0841","0.0858","0.7912","0.2974","0.2804","0.2862","0.1177","0.1201","0.1175","0.1199","0.650303","0.690003","0.69893","0.544209227251102","0.046","0.067","0.071","0.069","13.81090092659"
"98","3","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","StARS_0.9","1.1571","0.1213","0.5031","0.0691","0.0677","0.0691","0.1202","0.0846","0.0864","0.0841","0.0858","0.7886","0.2901","0.2804","0.2862","0.1175","0.1199","0.1175","0.1199","0.650303","0.690003","0.69893","0.544290069333137","0.021","0","0","0","13.81090092659"
"99","3","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","BIC","1.1569","0.1213","0.5036","0.0691","0.0677","0.0691","0.1213","0.0841","0.0858","0.0841","0.0858","0.7872","0.2862","0.2804","0.2862","0.1175","0.1199","0.1175","0.1199","0.650303","0.690003","0.69893","0.544801088318104","0","0",NA,"0","0.844149112701416"
"100","3","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","StARS_0.8","0.9765","0.0841","0.2929","0.0616","0.0677","0.0691","0.0826","0.0738","0.0754","0.0841","0.0858","0.3269","0.2425","0.2804","0.2862","0.0962","0.0982","0.1175","0.1199","0.6801375","0.7883685","0.661789","0.672986194028862","0.07","0.333","0.2","0.25","9.41757082939148"
"101","3","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","StARS_0.9","0.9736","0.0856","0.2978","0.0628","0.0677","0.0691","0.0821","0.0745","0.0761","0.0841","0.0858","0.3176","0.2374","0.2804","0.2862","0.0972","0.0992","0.1175","0.1199","0.6801375","0.7883685","0.661789","0.674005554276304","0.028","0.267","0.333","0.296","9.41757082939148"
"102","3","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","BIC","0.9526","0.0899","0.3085","0.0667","0.0677","0.0691","0.0864","0.079","0.0806","0.0841","0.0858","0.2982","0.2523","0.2804","0.2862","0.1081","0.1104","0.1175","0.1199","0.6801375","0.7883685","0.661789","0.682964869254509","0.004","0.133","0.667","0.222","1.2403998374939"
"103","3","50","25","erdos_renyi","negative.binomial","species","species_2","hmsc",NA,"0.6251","0.2889","1.3026","0.1275","0.0677","0.0691",NA,"0.0826","0.0843","0.0841","0.0858","0.4068","0.3697","0.2804","0.2862","0.3232","0.3298","0.1175","0.1199","0.5096395",NA,"0.4578","55.9083","0.414","0.333","0.041","0.072","64.30042719841"
"104","3","50","25","erdos_renyi","negative.binomial","species","species_2","gllvm",NA,"1.0657","0.0999","0.3745","0.0675","0.0677","0.0691",NA,"0.0822","0.0839","0.0841","0.0858","0.419","0.4017","0.2804","0.2862","0.1793","0.183","0.1175","0.1199","0.718347",NA,"0.6447555","78.0464","0.056","0.267","0.2","0.229","1.83531498908997"
"105","4","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","StARS_0.8","0.942","0.1386","0.5748","0.0791","0.0798","0.0814","0.1305","0.0761","0.0776","0.0773","0.0789","0.4253","0.1839","0.1787","0.1824","0.108","0.1102","0.1126","0.1149","0.5826065","0.612113","0.6189775","0.659425341519052","0.076","0.174","0.16","0.167","12.0086019039154"
"106","4","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","StARS_0.9","0.9379","0.1399","0.5788","0.0802","0.0798","0.0814","0.1343","0.076","0.0776","0.0773","0.0789","0.4158","0.1812","0.1787","0.1824","0.1105","0.1127","0.1126","0.1149","0.5826065","0.612113","0.6189775","0.664603281601868","0.029","0.087","0.2","0.121","12.0086019039154"
"107","4","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","BIC","0.936","0.1412","0.5823","0.0814","0.0798","0.0814","0.1412","0.0773","0.0789","0.0773","0.0789","0.4169","0.1824","0.1787","0.1824","0.1126","0.1149","0.1126","0.1149","0.5826065","0.612113","0.6189775","0.666994811915665","0","0",NA,"0","0.670814037322998"
"108","4","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","StARS_0.8","0.6125","0.1147","0.4401","0.075","0.0798","0.0814","0.1077","0.0699","0.0714","0.0773","0.0789","0.2038","0.1693","0.1787","0.1824","0.104","0.1062","0.1126","0.1149","0.644007","0.634454","0.617989","0.772802483257272","0.061","0.261","0.261","0.261","12.9552340507507"
"109","4","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","StARS_0.9","0.6121","0.1166","0.4428","0.0775","0.0798","0.0814","0.1095","0.0722","0.0737","0.0773","0.0789","0.2023","0.1713","0.1787","0.1824","0.1065","0.1087","0.1126","0.1149","0.644007","0.634454","0.617989","0.783418006909553","0.029","0.174","0.333","0.229","12.9552340507507"
"110","4","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","BIC","0.612","0.1184","0.4458","0.0796","0.0798","0.0814","0.1154","0.0741","0.0757","0.0773","0.0789","0.2031","0.1753","0.1787","0.1824","0.1095","0.1117","0.1126","0.1149","0.644007","0.634454","0.617989","0.788756980516448","0","0.043","1","0.083","1.74934315681458"
"111","4","50","25","erdos_renyi","negative.binomial","species","species_2","hmsc",NA,"0.4474","0.1121","0.394","0.0814","0.0798","0.0814",NA,"0.0774","0.079","0.0773","0.0789","0.2575","0.2485","0.1787","0.1824","0.2288","0.2335","0.1126","0.1149","0.641136",NA,"0.6863","40.8989","0.007","0","0","0","63.1004939079285"
"112","4","50","25","erdos_renyi","negative.binomial","species","species_2","gllvm",NA,"0.8075","0.1206","0.4594","0.0797","0.0798","0.0814",NA,"0.0742","0.0757","0.0773","0.0789","0.1935","0.1865","0.1787","0.1824","0.135","0.1378","0.1126","0.1149","0.7063055",NA,"0.500449","52.8749","0.018","0.174","0.444","0.25","1.53083300590515"
"113","5","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","StARS_0.8","0.9595","0.0979","0.3953","0.0589","0.0585","0.0598","0.0941","0.0845","0.0863","0.0873","0.0891","0.5168","0.2249","0.2241","0.2287","0.0933","0.0952","0.0965","0.0985","0.6469775","0.640376","0.47545","0.539230312568007","0.028","0.231","0.273","0.25","14.2409081459045"
"114","5","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","StARS_0.9","0.9514","0.0982","0.3961","0.0593","0.0585","0.0598","0.096","0.0854","0.0872","0.0873","0.0891","0.5073","0.2209","0.2241","0.2287","0.0943","0.0962","0.0965","0.0985","0.6469775","0.640376","0.47545","0.540784014268929","0.01","0.154","0.4","0.222","14.2409081459045"
"115","5","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","BIC","0.9424","0.0985","0.3961","0.0598","0.0585","0.0598","0.0985","0.0873","0.0891","0.0873","0.0891","0.504","0.2287","0.2241","0.2287","0.0965","0.0985","0.0965","0.0985","0.6469775","0.640376","0.47545","0.541670845113046","0","0",NA,"0","0.838382959365845"
"116","5","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","StARS_0.8","0.8765","0.5902","2.938","0.056","0.0585","0.0598","0.5903","0.0805","0.0822","0.0873","0.0891","0.2496","0.217","0.2241","0.2287","0.091","0.0929","0.0965","0.0985","0.7034605","0.7434425","0.693585","0.680233277181526","0.07","0.308","0.167","0.216","13.4178948402405"
"117","5","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","StARS_0.9","0.8657","0.5507","2.7397","0.0567","0.0585","0.0598","0.5504","0.081","0.0827","0.0873","0.0891","0.2455","0.2149","0.2241","0.2287","0.0909","0.0927","0.0965","0.0985","0.7034605","0.7434425","0.693585","0.68687325001084","0.021","0.231","0.333","0.273","13.4178948402405"
"118","5","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","BIC","0.8634","0.486","2.4131","0.0587","0.0585","0.0598","0.4859","0.0849","0.0867","0.0873","0.0891","0.2511","0.2234","0.2241","0.2287","0.0944","0.0963","0.0965","0.0985","0.7034605","0.7434425","0.693585","0.69188787930908","0","0.077","1","0.143","1.99858093261719"
"119","5","50","25","erdos_renyi","negative.binomial","species","species_2","hmsc",NA,"0.6249","0.1085","0.3688","0.0812","0.0585","0.0598",NA,"0.095","0.097","0.0873","0.0891","0.3801","0.3229","0.2241","0.2287","0.2454","0.2504","0.0965","0.0985","0.4985915",NA,"0.4305","67.0567","0.139","0","0","0","62.965282201767"
"120","5","50","25","erdos_renyi","negative.binomial","species","species_2","gllvm",NA,"0.9111","0.0822","0.2915","0.0591","0.0585","0.0598",NA,"0.0864","0.0882","0.0873","0.0891","0.4695","0.4643","0.2241","0.2287","0.2067","0.211","0.0965","0.0985","0.697454",NA,"0.697844","72.3767","0.045","0.154","0.133","0.143","1.77121710777283"
"121","6","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","StARS_0.8","0.8242","0.1071","0.4214","0.0675","0.0674","0.0688","0.1006","0.0864","0.0881","0.0893","0.0911","0.4711","0.2334","0.2352","0.24","0.1014","0.1035","0.106","0.1082","0.7013615","0.668527","0.5814495","0.55334757548259","0.042","0.25","0.25","0.25","11.8596730232239"
"122","6","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","StARS_0.9","0.8165","0.1081","0.423","0.0686","0.0674","0.0688","0.1056","0.0892","0.091","0.0893","0.0911","0.4691","0.2392","0.2352","0.24","0.105","0.1072","0.106","0.1082","0.7013615","0.668527","0.5814495","0.558643254687726","0.018","0.062","0.167","0.091","11.8596730232239"
"123","6","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","BIC","0.8156","0.1083","0.4238","0.0688","0.0674","0.0688","0.1083","0.0893","0.0911","0.0893","0.0911","0.4694","0.24","0.2352","0.24","0.106","0.1082","0.106","0.1082","0.7013615","0.668527","0.5814495","0.559676501055274","0","0",NA,"0","0.58512806892395"
"124","6","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","StARS_0.8","0.6477","0.1039","0.4269","0.0605","0.0674","0.0688","0.1034","0.0774","0.079","0.0893","0.0911","0.2314","0.202","0.2352","0.24","0.0899","0.0917","0.106","0.1082","0.776926","0.750856","0.6291","0.665901374276138","0.092","0.5","0.235","0.32","13.5521259307861"
"125","6","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","StARS_0.9","0.6372","0.1076","0.4242","0.0675","0.0674","0.0688","0.1058","0.087","0.0888","0.0893","0.0911","0.2589","0.2346","0.2352","0.24","0.1037","0.1059","0.106","0.1082","0.776926","0.750856","0.6291","0.693585399147869","0.014","0.062","0.2","0.095","13.5521259307861"
"126","6","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","BIC","0.6351","0.1074","0.4182","0.0688","0.0674","0.0688","0.1074","0.0893","0.0911","0.0893","0.0911","0.2634","0.24","0.2352","0.24","0.106","0.1082","0.106","0.1082","0.776926","0.750856","0.6291","0.69791194606961","0","0",NA,"0","1.57071995735168"
"127","6","50","25","erdos_renyi","negative.binomial","species","species_2","hmsc",NA,"0.5725","0.0801","0.2066","0.07","0.0674","0.0688",NA,"0.0869","0.0887","0.0893","0.0911","0.3492","0.2996","0.2352","0.24","0.2418","0.2468","0.106","0.1082","0.4494285",NA,"0.4005","58.37","0.12","0.188","0.081","0.113","64.2863819599152"
"128","6","50","25","erdos_renyi","negative.binomial","species","species_2","gllvm",NA,"0.7818","0.0883","0.2945","0.0671","0.0674","0.0688",NA,"0.0856","0.0874","0.0893","0.0911","0.3212","0.3096","0.2352","0.24","0.1637","0.1671","0.106","0.1082","0.552236",NA,"0.400275","66.0279","0.032","0.125","0.182","0.148","2.15655303001404"
"129","7","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","StARS_0.8","0.8849","0.0831","0.351","0.0454","0.0448","0.0457","0.078","0.0669","0.0683","0.0623","0.0636","0.4861","0.2025","0.1368","0.1396","0.0725","0.074","0.0677","0.0691","0.463333","0.470284","0.4913605","0.589295276142701","0.087","0.167","0.074","0.103","9.22694802284241"
"130","7","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","StARS_0.9","0.8831","0.0838","0.3539","0.0457","0.0448","0.0457","0.082","0.0627","0.064","0.0623","0.0636","0.4427","0.1438","0.1368","0.1396","0.0681","0.0695","0.0677","0.0691","0.463333","0.470284","0.4913605","0.595697935844354","0.028","0","0","0","9.22694802284241"
"131","7","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","BIC","0.8831","0.0838","0.3543","0.0457","0.0448","0.0457","0.0838","0.0623","0.0636","0.0623","0.0636","0.4414","0.1396","0.1368","0.1396","0.0677","0.0691","0.0677","0.0691","0.463333","0.470284","0.4913605","0.596526507092676","0","0",NA,"0","0.460395812988281"
"132","7","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","StARS_0.8","0.8621","0.0759","0.308","0.0453","0.0448","0.0457","0.0802","0.0643","0.0656","0.0623","0.0636","0.2187","0.1595","0.1368","0.1396","0.0713","0.0728","0.0677","0.0691","0.6259895","0.5804745","0.4503005","0.684065847790176","0.083","0.083","0.04","0.054","8.34978699684143"
"133","7","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","StARS_0.9","0.8354","0.0757","0.3099","0.0444","0.0448","0.0457","0.0741","0.0597","0.0609","0.0623","0.0636","0.1953","0.1371","0.1368","0.1396","0.0654","0.0668","0.0677","0.0691","0.6259895","0.5804745","0.4503005","0.69923411251036","0.021","0.083","0.143","0.105","8.34978699684143"
"134","7","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","BIC","0.8369","0.0764","0.3097","0.0457","0.0448","0.0457","0.0764","0.0623","0.0636","0.0623","0.0636","0.194","0.1396","0.1368","0.1396","0.0677","0.0691","0.0677","0.0691","0.6259895","0.5804745","0.4503005","0.703291290051764","0","0",NA,"0","1.02344703674316"
"135","7","50","25","erdos_renyi","negative.binomial","species","species_2","hmsc",NA,"0.5546","0.0666","0.1678","0.0587","0.0448","0.0457",NA,"0.0716","0.0731","0.0623","0.0636","0.303","0.2777","0.1368","0.1396","0.2452","0.2503","0.0677","0.0691","0.567804",NA,"0.4535","59.5399","0.153","0.167","0.043","0.069","48.1631910800934"
"136","7","50","25","erdos_renyi","negative.binomial","species","species_2","gllvm",NA,"0.8015","0.0708","0.2712","0.0464","0.0448","0.0457",NA,"0.0669","0.0683","0.0623","0.0636","0.3956","0.3791","0.1368","0.1396","0.1867","0.1905","0.0677","0.0691","0.4189855",NA,"0.406212","64.3071","0.045","0","0","0","1.34428596496582"
"137","8","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","StARS_0.8","0.8793","0.1078","0.4527","0.0598","0.0623","0.0636","0.0972","0.069","0.0705","0.0743","0.0759","0.5474","0.2193","0.1562","0.1594","0.0826","0.0843","0.0892","0.091","0.7685965","0.7691635","0.580403","0.601361499002502","0.067","0.562","0.321","0.409","8.58028888702393"
"138","8","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","StARS_0.9","0.8729","0.1105","0.4567","0.0636","0.0623","0.0636","0.1085","0.0749","0.0764","0.0743","0.0759","0.5068","0.1773","0.1562","0.1594","0.0897","0.0916","0.0892","0.091","0.7685965","0.7691635","0.580403","0.610881857041892","0.021","0.062","0.143","0.087","8.58028888702393"
"139","8","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","BIC","0.8727","0.1107","0.4573","0.0636","0.0623","0.0636","0.1107","0.0743","0.0759","0.0743","0.0759","0.5008","0.1594","0.1562","0.1594","0.0892","0.091","0.0892","0.091","0.7685965","0.7691635","0.580403","0.60994172387412","0","0",NA,"0","0.453174114227295"
"140","8","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","StARS_0.8","0.6608","0.1378","0.6355","0.0545","0.0623","0.0636","0.1355","0.062","0.0633","0.0743","0.0759","0.1672","0.134","0.1562","0.1594","0.0757","0.0773","0.0892","0.091","0.7324665","0.7314665","0.576633","0.72789650405682","0.06","0.312","0.227","0.263","8.96428799629211"
"141","8","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","StARS_0.9","0.6603","0.1373","0.6258","0.0576","0.0623","0.0636","0.1323","0.0656","0.067","0.0743","0.0759","0.1696","0.1383","0.1562","0.1594","0.0792","0.0808","0.0892","0.091","0.7324665","0.7314665","0.576633","0.734509524670633","0.025","0.312","0.417","0.357","8.96428799629211"
"142","8","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","BIC","0.6596","0.1355","0.6099","0.0601","0.0623","0.0636","0.1334","0.0684","0.0698","0.0743","0.0759","0.1728","0.1439","0.1562","0.1594","0.0826","0.0844","0.0892","0.091","0.7324665","0.7314665","0.576633","0.735654396076769","0.011","0.125","0.4","0.19","0.752746820449829"
"143","8","50","25","erdos_renyi","negative.binomial","species","species_2","hmsc",NA,"0.529","0.1058","0.369","0.0774","0.0623","0.0636",NA,"0.0758","0.0774","0.0743","0.0759","0.2903","0.2749","0.1562","0.1594","0.2459","0.2509","0.0892","0.091","0.541329",NA,"0.4373","69.5638","0.194","0.312","0.083","0.132","48.8526818752289"
"144","8","50","25","erdos_renyi","negative.binomial","species","species_2","gllvm",NA,"0.8336","0.0891","0.3363","0.0597","0.0623","0.0636",NA,"0.0667","0.0681","0.0743","0.0759","0.2699","0.2648","0.1562","0.1594","0.1656","0.169","0.0892","0.091","0.6018475",NA,"0.6367245","81.3707","0.028","0.25","0.333","0.286","1.28148794174194"
"145","9","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","StARS_0.8","0.9436","0.1255","0.5028","0.0766","0.0771","0.0787","0.1188","0.0859","0.0877","0.0909","0.0927","0.6357","0.2277","0.2148","0.2192","0.1013","0.1033","0.1074","0.1096","0.6662165","0.6507925","0.615114","0.574413931506409","0.06","0.278","0.227","0.25","9.45381498336792"
"146","9","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","StARS_0.9","0.94","0.1265","0.5048","0.0778","0.0771","0.0787","0.1213","0.088","0.0898","0.0909","0.0927","0.6239","0.2168","0.2148","0.2192","0.1043","0.1065","0.1074","0.1096","0.6662165","0.6507925","0.615114","0.57559338404752","0.025","0.167","0.3","0.214","9.45381498336792"
"147","9","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","BIC","0.9311","0.1275","0.5081","0.0787","0.0771","0.0787","0.1275","0.0909","0.0927","0.0909","0.0927","0.617","0.2192","0.2148","0.2192","0.1074","0.1096","0.1074","0.1096","0.6662165","0.6507925","0.615114","0.56914142546096","0","0",NA,"0","0.516584157943726"
"148","9","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","StARS_0.8","0.7728","0.1567","0.6968","0.0732","0.0771","0.0787","0.1594","0.0846","0.0863","0.0909","0.0927","0.2377","0.2119","0.2148","0.2192","0.102","0.1041","0.1074","0.1096","0.6112245","0.6042335","0.5588645","0.731273745435546","0.089","0.278","0.167","0.208","6.69219303131104"
"149","9","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","StARS_0.9","0.7725","0.1577","0.7003","0.074","0.0771","0.0787","0.1565","0.0845","0.0863","0.0909","0.0927","0.2362","0.2108","0.2148","0.2192","0.1022","0.1043","0.1074","0.1096","0.6112245","0.6042335","0.5588645","0.741075582256535","0.05","0.167","0.176","0.171","6.69219303131104"
"150","9","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","BIC","0.7788","0.1597","0.7042","0.0768","0.0771","0.0787","0.1572","0.0869","0.0887","0.0909","0.0927","0.2357","0.2117","0.2148","0.2192","0.104","0.1061","0.1074","0.1096","0.6112245","0.6042335","0.5588645","0.75205714937895","0","0.056","1","0.105","0.654536962509155"
